"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.24702177196848e-11,150,2398,1.81627636013782,"GO:1901265 Nucleoside phosphate binding ","https://amigo.geneontology.org/amigo/term/GO:1901265"," HSP90AA1  TUBA1B  BMS1  RRM1  UHMK1  ENPP1  MTREX  WNK1  N4BP2  MSH2  POLA1  RAPGEF2  MSH6  IDE  PRKACB  EIF5B  SNRK  ATP7A  ZBTB33  HASPIN  BLM  PRIM1  RECQL  BAZ1B  AQR  UBA6  RFC1  POLQ  ATP11B  ATP2B4  PKN2  SLK  ROCK1  MAPK6  ATP2B1  TRIP13  HLTF  PALS1  SMC1A  MCM6  TOP2B  ATRX  MTIF2  ORC1  RAD54L  DNM1L  KIF16B  KIF4A  TRPM7  CDC6  BTAF1  JAK2  CDC7  DICER1  SMCHD1  ATP11C  DGKH  KATNAL1  MET  SMC3  DHX15  HIPK3  MDN1  RAB23  TTK  MSH3  SMC4  PIKFYVE  TTF2  DARS2  NEK2  KIF14  CNTRL  ATAD2B  HELLS  MASTL  HSPH1  APAF1  PIK3CA  CIT  ATP8A1  MCM8  PEX1  TOP2A  PRKAA1  FIGNL1  ATP13A3  ROCK2  EPHA7  SCYL2  BRIP1  EPRS1  SMC2  KIF23  TTLL7  KIF11  KIF20B  DNA2  ZGRF1  CENPE  KIF21A  PLK4  KIF2C  ABCA12  DDX46  MKI67  CHEK1  NEK7  PAN3  CHD1  AK9  CDK19  ATAD2  BUB1B  SMG1  TAOK1  SMC6  SMARCAD1  DHX57  KIF15  HSPA4L  MELK  HSP90B1  CDK12  RSKR  PBK  BUB1  MAP3K2  CDK1  KIF5B  KIAA0232  SLFN11  DHX36  ATR  UBE2C  ATAD5  RMI1  AURKB  FIGN  KIF24  ERCC6L  IARS1  PIK3R4  XRCC2  MYO6  RAD54B  OPA1  DDX3X  PRKDC  RANBP17"
5.30725509380083e-11,30,182,4.78618759517636,"GO:0004386 Helicase activity ","https://amigo.geneontology.org/amigo/term/GO:0004386"," RECQL  MTREX  MCM6  DHX15  MCM8  BRIP1  DHX57  DHX36  BLM  DDX3X  AQR  POLQ  RFC3  DSCC1  DNA2  ZGRF1  HLTF  ATRX  RAD54L  BTAF1  DICER1  TTF2  HELLS  DDX46  CHD1  SMARCAD1  SLFN11  ERCC6L  RAD54B  MRE11"
1.20290955577361e-10,153,2539,1.74972009682658,"GO:1901363 Heterocyclic compound binding ","https://amigo.geneontology.org/amigo/term/GO:1901363"," HSP90AA1  TUBA1B  BMS1  RRM1  UHMK1  ENPP1  MTREX  WNK1  N4BP2  MSH2  POLA1  RAPGEF2  MSH6  IDE  PRKACB  EIF5B  SNRK  ATP7A  ZBTB33  HASPIN  BLM  PRIM1  RECQL  BAZ1B  POLR3B  AQR  UBA6  RFC1  POLR2B  POLQ  ATP11B  ATP2B4  PKN2  SLK  ROCK1  MAPK6  ATP2B1  TRIP13  HLTF  PALS1  SMC1A  MCM6  TOP2B  ATRX  MTIF2  ORC1  RAD54L  DNM1L  KIF16B  KIF4A  TRPM7  CDC6  BTAF1  JAK2  CDC7  DICER1  SMCHD1  ATP11C  DGKH  KATNAL1  MET  SMC3  DHX15  HIPK3  MDN1  RAB23  TTK  MSH3  SMC4  PIKFYVE  TTF2  DARS2  NEK2  KIF14  CNTRL  ATAD2B  HELLS  MASTL  HSPH1  APAF1  PIK3CA  CIT  ATP8A1  MCM8  PEX1  TOP2A  PRKAA1  FIGNL1  ATP13A3  ROCK2  EPHA7  SCYL2  BRIP1  EPRS1  SMC2  KIF23  TTLL7  KIF11  KIF20B  DNA2  ZGRF1  CENPE  KIF21A  PLK4  KIF2C  ABCA12  DDX46  MKI67  CHEK1  NEK7  PAN3  PLOD2  CHD1  AK9  CDK19  ATAD2  BUB1B  SMG1  TAOK1  SMC6  SMARCAD1  DHX57  KIF15  HSPA4L  MELK  HSP90B1  CDK12  RSKR  PBK  BUB1  MAP3K2  CDK1  KIF5B  KIAA0232  SLFN11  DHX36  ATR  UBE2C  ATAD5  RMI1  AURKB  FIGN  KIF24  ERCC6L  IARS1  PIK3R4  XRCC2  MYO6  RAD54B  OPA1  DDX3X  PRKDC  RANBP17"
1.3231573639247e-10,152,2521,1.75069540702048,"GO:0097367 Carbohydrate derivative binding ","https://amigo.geneontology.org/amigo/term/GO:0097367"," HSP90AA1  TUBA1B  BMS1  RRM1  UHMK1  ENPP1  MTREX  WNK1  N4BP2  MSH2  RAPGEF2  MSH6  IDE  PRKACB  EIF5B  SNRK  ATP7A  LYSMD3  HASPIN  BLM  PRIM1  RECQL  BAZ1B  POLR3B  AQR  UBA6  RFC1  POLR2B  POLQ  ATP11B  ATP2B4  PKN2  SLK  ROCK1  MAPK6  ATP2B1  TRIP13  HLTF  PALS1  SMC1A  HMMR  MCM6  TOP2B  ATRX  MTIF2  ORC1  RAD54L  DNM1L  KIF16B  KIF4A  TRPM7  CDC6  BTAF1  JAK2  CDC7  DICER1  SMCHD1  ATP11C  DGKH  KATNAL1  MET  SMC3  DHX15  HIPK3  MDN1  RAB23  TTK  MSH3  SMC4  PIKFYVE  TTF2  DARS2  NEK2  KIF14  CNTRL  ATAD2B  HELLS  MASTL  HSPH1  APAF1  PIK3CA  CIT  ATP8A1  MCM8  PEX1  TOP2A  PRKAA1  FIGNL1  ATP13A3  ROCK2  EPHA7  SCYL2  BRIP1  EPRS1  SMC2  KIF23  TTLL7  KIF11  KIF20B  DNA2  ZGRF1  CENPE  KIF21A  PLK4  KIF2C  ABCA12  DDX46  MKI67  CHEK1  NEK7  PAN3  CHD1  AK9  CDK19  ATAD2  BUB1B  SMG1  TAOK1  SMC6  SMARCAD1  DHX57  KIF15  HSPA4L  MELK  HSP90B1  CDK12  RSKR  PBK  BUB1  MAP3K2  CDK1  KIF5B  KIAA0232  SLFN11  DHX36  ATR  UBE2C  ATAD5  AURKB  FIGN  KIF24  ERCC6L  IARS1  PIK3R4  XRCC2  MYO6  RAD54B  OPA1  DDX3X  PRKDC  RANBP17  ZNF146"
1.67498583403365e-10,64,717,2.59179512359899,"GO:0140640 Catalytic activity acting on a nucleic acid ","https://amigo.geneontology.org/amigo/term/GO:0140640"," DICER1  RECQL  POLR3B  MRE11  RFC1  MTREX  POLR2B  POLQ  HLTF  MCM6  POLD3  DIS3  RAD54L  POLI  POLA1  DHX15  NEIL3  XRN1  TTF2  DARS2  MCM8  RFC3  BRIP1  EPRS1  DNA2  DCLRE1C  CHD1  EME1  SMARCAD1  DHX57  EXO1  DHX36  ERCC4  ATAD5  GEN1  ERCC6L  IARS1  ERI2  RAD54B  BLM  DCLRE1A  DDX3X  AQR  TOP2B  N4BP2  ATRX  MSH2  BTAF1  MSH6  CNOT1  TOP2A  DSCC1  ZGRF1  PAN3  PRIM1  MSH3  HELLS  DDX46  NIPBL  MARF1  SLFN11  XRCC2  RBBP8  POLE2"
3.46497562679744e-10,24,126,5.53070566553713,"GO:0003697 Single-stranded dna binding ","https://amigo.geneontology.org/amigo/term/GO:0003697"," MCM10  CDC45  POLA1  RAD51AP1  MCM8  POT1  SMC6  ERCC4  RECQL  MCM6  RAD54L  MSH2  NEIL3  MSH3  BRCA2  MMS22L  FAM111A  DHX36  BLM  RAD18  SMC4  SMC2  LRPPRC  BARD1"
3.73805285986465e-10,70,841,2.41680657798442,"GO:0017111 Ribonucleoside triphosphate phosphatase activity ","https://amigo.geneontology.org/amigo/term/GO:0017111"," DNM1L  KIF16B  KATNAL1  RAB23  KIF14  ATAD2B  PEX1  FIGNL1  KIF23  KIF20B  KIF21A  KIF2C  CHD1  ATAD2  KIF15  BMS1  KIF5B  FIGN  OPA1  ATP2B1  HSP90AA1  TUBA1B  EIF5B  SLFN11  DDX3X  RECQL  AQR  RFC1  MTREX  POLQ  ATP11B  ATP2B4  TRIP13  SMC1A  MCM6  ATRX  MTIF2  ORC1  RAD54L  CDC6  MSH2  BTAF1  SMCHD1  ATP11C  SMC3  DHX15  MDN1  SMC4  ATP8A1  MCM8  RFC3  ATP13A3  BRIP1  SMC2  DNA2  ABCA12  DDX46  AK9  MORC3  SMC6  SMARCAD1  DHX57  ATP7A  HSP90B1  ATF7IP  DHX36  ATAD5  ERCC6L  BLM  RASA1"
6.51535626859646e-10,73,909,2.33184042499131,"GO:0016817 Hydrolase activity acting on acid anhydrides ","https://amigo.geneontology.org/amigo/term/GO:0016817"," DNM1L  KIF16B  KATNAL1  RAB23  KIF14  ATAD2B  PEX1  FIGNL1  KIF23  KIF20B  KIF21A  KIF2C  CHD1  ATAD2  KIF15  BMS1  KIF5B  FIGN  ENPP1  OPA1  ATP2B1  HSP90AA1  TUBA1B  EIF5B  SLFN11  DDX3X  RECQL  AQR  RFC1  MTREX  POLQ  ATP11B  ATP2B4  TRIP13  HLTF  SMC1A  MCM6  ATRX  MTIF2  ORC1  RAD54L  CDC6  MSH2  BTAF1  SMCHD1  ATP11C  SMC3  DHX15  MDN1  SMC4  ATP8A1  MCM8  RFC3  ATP13A3  BRIP1  SMC2  DNA2  ABCA12  DDX46  AK9  MORC3  SMC6  SMARCAD1  DHX57  ATP7A  HSP90B1  ATF7IP  DHX36  ATAD5  ERCC6L  BLM  DCP1A  RASA1"
6.51535626859646e-10,73,909,2.33184042499131,"GO:0016818 Hydrolase activity acting on acid anhydrides in phosphorus-containing anhydrides ","https://amigo.geneontology.org/amigo/term/GO:0016818"," DNM1L  KIF16B  KATNAL1  RAB23  KIF14  ATAD2B  PEX1  FIGNL1  KIF23  KIF20B  KIF21A  KIF2C  CHD1  ATAD2  KIF15  BMS1  KIF5B  FIGN  ENPP1  OPA1  ATP2B1  HSP90AA1  TUBA1B  EIF5B  SLFN11  DDX3X  RECQL  AQR  RFC1  MTREX  POLQ  ATP11B  ATP2B4  TRIP13  HLTF  SMC1A  MCM6  ATRX  MTIF2  ORC1  RAD54L  CDC6  MSH2  BTAF1  SMCHD1  ATP11C  SMC3  DHX15  MDN1  SMC4  ATP8A1  MCM8  RFC3  ATP13A3  BRIP1  SMC2  DNA2  ABCA12  DDX46  AK9  MORC3  SMC6  SMARCAD1  DHX57  ATP7A  HSP90B1  ATF7IP  DHX36  ATAD5  ERCC6L  BLM  DCP1A  RASA1"
1.56080052069099e-09,72,908,2.30243033212889,"GO:0016462 Pyrophosphatase activity ","https://amigo.geneontology.org/amigo/term/GO:0016462"," DNM1L  KIF16B  KATNAL1  RAB23  KIF14  ATAD2B  PEX1  FIGNL1  KIF23  KIF20B  KIF21A  KIF2C  CHD1  ATAD2  KIF15  BMS1  KIF5B  FIGN  ENPP1  OPA1  ATP2B1  HSP90AA1  TUBA1B  EIF5B  SLFN11  DDX3X  RECQL  AQR  RFC1  MTREX  POLQ  ATP11B  ATP2B4  TRIP13  SMC1A  MCM6  ATRX  MTIF2  ORC1  RAD54L  CDC6  MSH2  BTAF1  SMCHD1  ATP11C  SMC3  DHX15  MDN1  SMC4  ATP8A1  MCM8  RFC3  ATP13A3  BRIP1  SMC2  DNA2  ABCA12  DDX46  AK9  MORC3  SMC6  SMARCAD1  DHX57  ATP7A  HSP90B1  ATF7IP  DHX36  ATAD5  ERCC6L  BLM  DCP1A  RASA1"
2.23040749642055e-09,60,693,2.51395712069869,"GO:0003682 Chromatin binding ","https://amigo.geneontology.org/amigo/term/GO:0003682"," ZFX  TAF2  ATRX  SUPT16H  CDC45  CBX5  POLA1  STAG2  ATAD2B  HELLS  NCAPH  KAT7  SMC2  TICRR  CHD1  KAT6B  ATAD2  SMARCAD1  PBRM1  NIPBL  RAD21  NOC3L  PHC3  SUZ12  WDHD1  TPR  POLQ  SMC1A  TOP2B  RBL1  MSH2  ATF2  TRIM24  MCM8  TOP2A  POLR2B  KDM5A  REST  NCOA1  ORC1  SMC3  SMC4  KAT2B  MSH6  NR5A2  CCNT1  PRKAA1  CLOCK  BRIP1  NCOA2  THRB  GABPA  RNF20  RBPJ  CDK1  EXO1  MSL2  ERCC4  CENPF  CHAF1B"
3.04984614645149e-09,114,1786,1.85337477089808,"GO:0003690 Double-stranded dna binding ","https://amigo.geneontology.org/amigo/term/GO:0003690"," ZNF195  E2F2  ARID4A  PER3  TAF2  MCM10  ZBTB11  RBL1  REST  ZNF302  CDC45  CDC5L  HIF1A  POLA1  TRPS1  SMC3  RAD51AP1  MSH3  BBX  TAF1B  ATF2  MSH6  NR5A2  MYB  ZNF430  KLF12  E2F8  CLOCK  ORC3  ZNF189  RB1  CENPC  ZNF92  ARID5B  THRB  BACH1  REL  ZNF148  ZNF12  ZNF367  E2F7  ZNF146  ZNF83  RBPJ  ZNF30  FOXN2  ZNF160  ZNF680  MGA  NR1D2  ZNF519  USF3  ZBTB33  ZNF518A  ZFP3  RFX7  ZNF708  ZNF730  ZFP1  MYBL1  ZNF267  ZNF566  ZBTB6  ZNF793  ZNF600  ZNF724  ZNF681  ZNF107  ZNF799  ZNF136  ZNF700  ZNF675  ZNF695  ZNF84  ZNF770  ZKSCAN8  ZNF616  ZNF611  ZNF891  ZNF736  ZNF718  ZNF260  ZNF850  ZNF224  ZFX  BRCA1  CCAR1  RRN3  MSH2  TRIM24  CDK5RAP2  MBNL2  GABPA  DHX36  NRIP1  PRKDC  PIAS1  RFC1  NCOA1  NEIL3  KAT2B  MND1  CCNT1  NCOA2  MSL2  SUZ12  ZBED6  KDM5A  KAT7  NCOR1  SUV39H2  MRE11  ZNF638  KIF2C"
3.80787534067536e-09,153,2671,1.66324946680745,"GO:0043168 Anion binding ","https://amigo.geneontology.org/amigo/term/GO:0043168"," HSP90AA1  EXOC1  TUBA1B  TRPC1  BMS1  RRM1  UHMK1  ENPP1  MTREX  WNK1  N4BP2  KIF16B  MSH2  RAPGEF2  MSH6  IDE  IQGAP1  PRKACB  EIF5B  RAPGEF6  RACGAP1  SNRK  ATP7A  HASPIN  BLM  OPA1  RECQL  BAZ1B  AQR  UBA6  RFC1  POLQ  ATP11B  ATP2B4  PKN2  SLK  SYT1  ROCK1  MAPK6  ATP2B1  TRIP13  HLTF  PALS1  SMC1A  MCM6  TOP2B  ATRX  MTIF2  ORC1  RAD54L  DNM1L  KIF4A  TRPM7  CDC6  BTAF1  JAK2  CDC7  DICER1  SMCHD1  ATP11C  DGKH  KATNAL1  MET  SMC3  DHX15  HIPK3  MDN1  RAB23  TTK  MSH3  SMC4  PIKFYVE  TTF2  DARS2  NEK2  KIF14  CNTRL  ATAD2B  HELLS  MASTL  HSPH1  APAF1  PIK3CA  CIT  ATP8A1  MCM8  PEX1  TOP2A  PRKAA1  FIGNL1  ATP13A3  ROCK2  EPHA7  SCYL2  BRIP1  EPRS1  SMC2  KIF23  TTLL7  KIF11  KIF20B  DNA2  ZGRF1  CENPE  KIF21A  PLK4  KIF2C  ABCA12  DDX46  MKI67  CHEK1  NEK7  PAN3  PLOD2  CHD1  AK9  CDK19  ATAD2  BUB1B  SMG1  TAOK1  SMC6  SMARCAD1  DHX57  KIF15  HSPA4L  MELK  HSP90B1  CDK12  RSKR  PBK  BUB1  MAP3K2  CDK1  KIF5B  KIAA0232  SLFN11  DHX36  ATR  UBE2C  ATAD5  AURKB  FIGN  KIF24  ERCC6L  IARS1  PIK3R4  XRCC2  MYO6  RAD54B  DDX3X  PRKDC  RANBP17"
5.52081294925287e-09,38,338,3.26442538542798,"GO:0051020 Gtpase binding ","https://amigo.geneontology.org/amigo/term/GO:0051020"," GOLGA4  GAPVD1  KNTC1  NCKAP1  HACE1  DNM1L  DOCK7  XPO4  C9orf72  RAPGEF6  CHM  PKN2  ROCK1  XPO1  TNPO1  IPO11  DAAM1  EXOC2  ECT2  CSE1L  ROCK2  IQGAP1  SYTL5  EPS8  ATP7A  RANBP17  IPO7  DENND1B  EXOC5  HSP90AA1  RAB3GAP1  EPRS1  RASA1  RANBP2  AP1G1  IARS1  ERC1  GCC2"
1.74365857734222e-08,116,1886,1.78589594396188,"GO:0003723 Rna binding ","https://amigo.geneontology.org/amigo/term/GO:0003723"," MATR3  AQR  BCLAF1  MTREX  POLR2B  TPR  ZFR  RC3H2  CCAR1  PKN2  ZC3H15  THUMPD1  HLTF  SMC1A  ZNF638  PUM3  HSP90AA1  TNPO1  MTIF2  RBM27  SUPT16H  CDC5L  ZC3H14  PNN  ZNF106  EIF3A  SEC23IP  DHX15  EIF4G2  TCERG1  XRN1  WDR75  SF3B1  CEBPZ  FASTKD2  HEATR1  PTBP3  UTP20  DEK  CNOT1  NSRP1  KTN1  MACF1  SYNE1  TOP2A  PNISR  ROCK2  RC3H1  NCBP1  SLTM  NUSAP1  LRPPRC  USO1  SCAF11  MBNL2  CLTC  DDX46  MKI67  MBNL1  SMG1  EIF5B  SON  RAVER2  DHX57  U2SURP  NAA15  OTUD4  VIRMA  BMS1  NMD3  NOC3L  LARP7  SRP72  DHX36  KPNA2  PRPF40A  NOL8  DZIP3  DDX3X  PRKDC  SRBD1  DICER1  THOC2  IREB2  DNA2  PAN3  CWC22  NEMF  CPSF2  SLFN11  PABPC4L  DCP1A  BRCA1  RAD51AP1  TUBA1B  CCNT1  EPRS1  BARD1  RNF20  HSP90B1  GPBP1  THOC1  XPO1  DIS3  CAPRIN2  PUS7L  UHMK1  RANBP2  MORC3  RAD21  ENOX2  MARF1  SUZ12  IARS1  ARHGEF28  DARS2"
2.26692463809937e-08,111,1785,1.80561273198418,"GO:0043565 Sequence-specific dna binding ","https://amigo.geneontology.org/amigo/term/GO:0043565"," ZNF195  E2F2  ARID4A  PER3  TAF2  MCM10  ZBTB11  RBL1  REST  ZNF302  CDC45  CDC5L  HIF1A  POLA1  TRPS1  ZNF451  BBX  TAF1B  ATF2  NR5A2  MYB  ZNF430  KLF12  POT1  E2F8  CLOCK  ORC3  ZNF189  SLTM  RB1  CENPC  ZNF92  ARID5B  THRB  BACH1  REL  ZNF148  ZNF12  ZNF367  E2F7  ZNF146  ZNF83  RBPJ  ZNF30  FOXN2  ZNF160  ZNF680  MGA  NR1D2  ZNF519  USF3  ZBTB33  ZNF518A  ZFP3  RFX7  ZNF708  ZNF438  ZNF730  ZFP1  MYBL1  ZNF267  ZNF566  ZBTB6  ZNF793  ZNF600  ZNF724  ZNF681  ZNF107  ZNF799  ZNF136  ZNF700  ZNF675  ZNF695  ZNF84  ZNF770  ZKSCAN8  ZNF616  ZNF611  ZNF891  ZNF736  ZNF718  ZNF260  ZNF850  ZNF224  ZFX  BRCA1  CCAR1  RRN3  TRIM24  CDK5RAP2  MBNL2  GABPA  SMG1  DHX36  NRIP1  BLM  PIAS1  RFC1  TP53BP1  NCOA1  MSH2  KAT2B  CCNT1  NCOA2  SUZ12  ZBED6  KDM5A  KAT7  NCOR1  SUV39H2  KIF2C"
3.69945163733206e-08,17,79,6.24829722340745,"GO:0003684 Damaged dna binding ","https://amigo.geneontology.org/amigo/term/GO:0003684"," RBBP8  NBN  DCLRE1C  SMC6  ERCC4  DCLRE1A  MSH2  MSH6  POT1  CUL4B  BLM  BRCA1  TP53BP1  POLI  NEIL3  RAD18  POLQ"
5.16819172924729e-08,34,304,3.24747026742887,"GO:0031267 Small gtpase binding ","https://amigo.geneontology.org/amigo/term/GO:0031267"," GOLGA4  GAPVD1  KNTC1  NCKAP1  HACE1  DNM1L  DOCK7  XPO4  C9orf72  RAPGEF6  CHM  PKN2  ROCK1  XPO1  TNPO1  IPO11  DAAM1  EXOC2  ECT2  CSE1L  ROCK2  IQGAP1  SYTL5  EPS8  ATP7A  RANBP17  IPO7  DENND1B  EXOC5  RAB3GAP1  RANBP2  AP1G1  ERC1  GCC2"
7.36570582851845e-08,38,372,2.96606392546951,"GO:0106310 Protein serine kinase activity ","https://amigo.geneontology.org/amigo/term/GO:0106310"," WNK1  PKN2  SLK  ROCK1  MAPK6  TRPM7  CDC7  HIPK3  TTK  PIKFYVE  NEK2  MASTL  PIK3CA  CIT  PRKAA1  ROCK2  PLK4  PRKACB  CHEK1  NEK7  UHMK1  CDK19  BUB1B  SMG1  TAOK1  SNRK  MELK  CDK12  RSKR  PBK  BUB1  MAP3K2  CDK1  ATR  HASPIN  AURKB  PIK3R4  PRKDC"
1.31734347755486e-07,103,1668,1.79300305074293,"GO:1990837 Sequence-specific double-stranded dna binding ","https://amigo.geneontology.org/amigo/term/GO:1990837"," ZNF195  E2F2  ARID4A  PER3  TAF2  MCM10  ZBTB11  RBL1  REST  ZNF302  CDC45  CDC5L  HIF1A  POLA1  TRPS1  BBX  TAF1B  ATF2  NR5A2  MYB  ZNF430  KLF12  E2F8  CLOCK  ORC3  ZNF189  RB1  CENPC  ZNF92  ARID5B  THRB  BACH1  REL  ZNF148  ZNF12  ZNF367  E2F7  ZNF146  ZNF83  RBPJ  ZNF30  FOXN2  ZNF160  ZNF680  MGA  NR1D2  ZNF519  USF3  ZBTB33  ZNF518A  ZFP3  RFX7  ZNF708  ZNF730  ZFP1  MYBL1  ZNF267  ZNF566  ZBTB6  ZNF793  ZNF600  ZNF724  ZNF681  ZNF107  ZNF799  ZNF136  ZNF700  ZNF675  ZNF695  ZNF84  ZNF770  ZKSCAN8  ZNF616  ZNF611  ZNF891  ZNF736  ZNF718  ZNF260  ZNF850  ZNF224  ZFX  BRCA1  CCAR1  RRN3  TRIM24  CDK5RAP2  MBNL2  GABPA  DHX36  NRIP1  PIAS1  NCOA1  MSH2  KAT2B  CCNT1  NCOA2  SUZ12  ZBED6  KDM5A  KAT7  NCOR1  SUV39H2  KIF2C"
2.50548263408311e-07,14,59,6.88994688842337,"GO:0003678 Dna helicase activity ","https://amigo.geneontology.org/amigo/term/GO:0003678"," RECQL  MCM6  MCM8  BRIP1  DHX36  BLM  POLQ  RFC3  DSCC1  DNA2  ZGRF1  DDX3X  MRE11  RAD54B"
2.87777839203902e-07,12,42,8.29605849830569,"GO:0000217 Dna secondary structure binding ","https://amigo.geneontology.org/amigo/term/GO:0000217"," GEN1  XRCC2  RAD18  CLSPN  MSH2  RAD51AP1  MSH6  POT1  SMC6  LIN54  BLM  NEIL3"
3.04518835073397e-07,233,4848,1.39551066529874,"GO:0046872 Metal ion binding ","https://amigo.geneontology.org/amigo/term/GO:0046872"," SYT1  C2CD5  LNPEP  MYOF  ENPEP  SEC24B  ATP7A  POLR3B  POLQ  KDM5A  MSH2  POLA1  BIRC2  MSH6  IDE  TRIM24  CLIP1  TOP2A  EPRS1  GLCE  IQGAP1  PRKACB  SUV39H2  USP16  SNRK  MELK  TET2  DHX36  GEN1  SCN8A  BLM  PRIM1  ANKIB1  RECQL  ZNF195  ZFX  ITGA2B  DBF4  BAZ1B  BRCA1  UBR7  MATR3  MRE11  PIAS1  ZZZ3  POLR2B  ZFR  RC3H2  ATP11B  ATP2B4  MCM10  ZC3H15  ZBTB11  ROCK1  RAD18  ATP2B1  HLTF  ZNF638  TOP2B  REST  ATRX  EPS15  ORC1  RAD54L  ZNF302  KIF4A  RBM27  ITGA6  G2E3  HECTD1  TRPM7  TDRD1  JAK2  CDC7  DICER1  ZC3H14  PLCB4  POLI  MIB1  RBBP8  ATP11C  EEA1  DGKH  ZNF106  OIP5  ZC2HC1A  TRPS1  TAX1BP1  ANKMY2  SEC23IP  CPD  NEIL3  CAPRIN2  GNPTAB  FBXO5  ZNF451  MAN2A1  PRLR  PLCH1  PIKFYVE  GPD2  TAF1B  ATF2  EDEM3  TTF2  NR5A2  NEK2  ZNF430  KLF12  PLS1  CIT  BAZ2B  ATP8A1  NUP153  MACF1  PRKAA1  FIGNL1  ATP13A3  ROCK2  RC3H1  SETDB2  IREB2  BRIP1  KAT7  MARCHF7  ZNF189  TCF19  TTLL7  ARHGAP29  DNA2  BARD1  ITGAV  ZGRF1  SCAF11  MBNL2  HMCN1  LNPK  UBR3  ZNF92  SYTL5  ZNF462  FREM2  THRB  NEK7  PAN3  MBNL1  PLOD2  RANBP2  TRIP12  EME1  RNF20  RASA2  FBXO43  KAT6B  VPS8  SMG1  EIF5B  MORC3  ZNF714  RACGAP1  MYSM1  DHX57  ZNF148  ZNF12  ZNF367  ZMAT1  ZNF146  ZNF83  ZNF30  ZNF507  FSTL5  MAP3K2  PRDM10  ZNF160  ESCO2  RRM2  ZNF680  PHC3  EXO1  MSL2  NR1D2  TRAF6  ZNF519  ZBTB33  ZNF518A  SUZ12  ZFP3  ZNF708  TTC3  SLC8A1  ZNF438  ZNF730  ZFP1  ZNF267  ZNF566  ZBTB6  ZNF793  ARID2  ZNF600  LIN54  ZNF724  ZNF681  ZNF107  ZNF799  ZNF136  ERI2  ZNF700  ZMYM1  ZNF675  ZNF695  TOPORS  ENPP1  ZNF84  ZNF770  ZKSCAN8  ITSN2  DZIP3  DCLRE1A  PJA2  ZNF616  ZNF611  TRIM59  ZNF891  ARHGEF28  ZNF736  ZNF718  ZNF260  ZBED6  ZNF850  ZNF224  RAPGEF2  OPA1  HSP90B1"
7.49449104520591e-07,235,4951,1.37820806197868,"GO:0043169 Cation binding ","https://amigo.geneontology.org/amigo/term/GO:0043169"," SYT1  C2CD5  LNPEP  AMD1  MYOF  ENPEP  SEC24B  ATP7A  POLR3B  POLQ  KDM5A  MSH2  POLA1  BIRC2  MSH6  IDE  TRIM24  CLIP1  TOP2A  EPRS1  GLCE  IQGAP1  PRKACB  SUV39H2  USP16  SNRK  MELK  TET2  DHX36  GEN1  NF1  SCN8A  BLM  PRIM1  ANKIB1  RECQL  ZNF195  ZFX  ITGA2B  DBF4  BAZ1B  BRCA1  UBR7  MATR3  MRE11  PIAS1  ZZZ3  POLR2B  ZFR  RC3H2  ATP11B  ATP2B4  MCM10  ZC3H15  ZBTB11  ROCK1  RAD18  ATP2B1  HLTF  ZNF638  TOP2B  REST  ATRX  EPS15  ORC1  RAD54L  ZNF302  KIF4A  RBM27  ITGA6  G2E3  HECTD1  TRPM7  TDRD1  JAK2  CDC7  DICER1  ZC3H14  PLCB4  POLI  MIB1  RBBP8  ATP11C  EEA1  DGKH  ZNF106  OIP5  ZC2HC1A  TRPS1  TAX1BP1  ANKMY2  SEC23IP  CPD  NEIL3  CAPRIN2  GNPTAB  FBXO5  ZNF451  MAN2A1  PRLR  PLCH1  PIKFYVE  GPD2  TAF1B  ATF2  EDEM3  TTF2  NR5A2  NEK2  ZNF430  KLF12  PLS1  CIT  BAZ2B  ATP8A1  NUP153  MACF1  PRKAA1  FIGNL1  ATP13A3  ROCK2  RC3H1  SETDB2  IREB2  BRIP1  KAT7  MARCHF7  ZNF189  TCF19  TTLL7  ARHGAP29  DNA2  BARD1  ITGAV  ZGRF1  SCAF11  MBNL2  HMCN1  LNPK  UBR3  ZNF92  SYTL5  ZNF462  FREM2  THRB  NEK7  PAN3  MBNL1  PLOD2  RANBP2  TRIP12  EME1  RNF20  RASA2  FBXO43  KAT6B  VPS8  SMG1  EIF5B  MORC3  ZNF714  RACGAP1  MYSM1  DHX57  ZNF148  ZNF12  ZNF367  ZMAT1  ZNF146  ZNF83  ZNF30  ZNF507  FSTL5  MAP3K2  PRDM10  ZNF160  ESCO2  RRM2  ZNF680  PHC3  EXO1  MSL2  NR1D2  TRAF6  ZNF519  ZBTB33  ZNF518A  SUZ12  ZFP3  ZNF708  TTC3  SLC8A1  ZNF438  ZNF730  ZFP1  ZNF267  ZNF566  ZBTB6  ZNF793  ARID2  ZNF600  LIN54  ZNF724  ZNF681  ZNF107  ZNF799  ZNF136  ERI2  ZNF700  ZMYM1  ZNF675  ZNF695  TOPORS  ENPP1  ZNF84  ZNF770  ZKSCAN8  ITSN2  DZIP3  DCLRE1A  PJA2  ZNF616  ZNF611  TRIM59  ZNF891  ARHGEF28  ZNF736  ZNF718  ZNF260  ZBED6  ZNF850  ZNF224  RAPGEF2  OPA1  HSP90B1"
